Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7zoMMlOFm4udEKsei6c34D,"Наше лето","Смирись и расслабься","Валентин Стрыкало",2012-02-24,208133,53,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Валентин Стрыкало",0.891,0.857,9,-4.054,0,0.0549,0.371,0,0.143,0.605,120.074,4
spotify:track:0zT4sbK4VSk6HD23GyWXJH,"Ночь","Первая жизнь","ssshhhiiittt!",2017-11-14,167280,44,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк","ssshhhiiittt!",0.632,0.65,2,-6.578,1,0.0386,0.57,0.00172,0.25,0.575,110.062,4
spotify:track:61BaxM1NIcadLu3gtWm2uT,"Силуети","Силуети","SadSvit;СТРУКТУРА ЩАСТЯ",2022-10-28,177346,57,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк","Svit music",0.527,0.861,8,-6.73,1,0.0388,0.0155,0.0311,0.276,0.387,77.498,4
spotify:track:0Sams2ZhID1oAkMPiSTPyS,"снежинка","снежинка","mzlff",2023-10-04,185806,0,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Zion Music",0.427,0.833,6,-4.154,0,0.106,0.0256,0.00000252,0.114,0.062,123.733,4
spotify:track:1cM6fsR7qJbls7CkU2Hway,"Кайен","Смирись и расслабься","Валентин Стрыкало",2012-02-24,181720,54,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Валентин Стрыкало",0.458,0.891,9,-3.395,0,0.112,0.0059,0,0.101,0.683,191.929,4
spotify:track:3Qv4cTMDUpLcnHsObB77DY,"Висели вместе","Светомузыка","Дурной Вкус",2020-09-18,242903,44,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк,колдвейв,дарк-вейв","Свет и Тени",0.654,0.859,0,-5.91,0,0.0298,0.18,0.855,0.117,0.755,123.936,4
spotify:track:17SCVFf3sbVDjdk48HzlIg,"ты не поймёшь","ты не поймёшь","СТИНТ;mzlff",2024-04-12,151724,40,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.541,0.872,1,-4.601,0,0.116,0.00538,0,0.599,0.747,173.954,4
spotify:track:5sl4JRkNubRI2Jaihs65vD,"Пойдём со мной","Пойдём со мной","mzlff;ИЗТОЛПЫ",2024-05-14,171034,30,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.485,0.951,8,-4.177,1,0.111,0.00325,0,0.115,0.352,174.088,4
spotify:track:2QqJTIlGKRLJC3onkavYEz,"Flex (feat. Juice WRLD)","THE GOAT","Polo G;Juice WRLD",2020-05-15,163902,68,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","Columbia",0.752,0.673,10,-5.792,0,0.153,0.0538,0,0.133,0.35,164.009,4
spotify:track:5WaSBTP8rqk6YckGobgnkz,"Спокойная ночь","Последний герой","Кино",1989-01-01,382803,0,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк,колдвейв","Цой В.Р. (наследники), Каспарян Ю.Д., Тихомиров И.Р., Гурьянов Г.К. (наследники) / ООО «Национальное музыкальное издательство»",0.67,0.613,9,-10.203,0,0.0264,0.55,0.65,0.0941,0.258,101.493,4
spotify:track:1CkmhRfeVspg55VdENqGRA,"Дешёвые драмы","Смирись и расслабься","Валентин Стрыкало",2012-02-24,227653,52,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Валентин Стрыкало",0.532,0.41,9,-8.215,0,0.0293,0.345,0,0.127,0.271,114.496,4
spotify:track:1MI8aS0XnMZVyqtkOFGfLR,"игрушки","игрушки","mzlff",2023-07-07,217200,0,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Zion Music",0.623,0.821,7,-4.913,1,0.0797,0.129,0.0000369,0.112,0.401,99.981,4
spotify:track:2gJjzxZ2r8T7dijZ0eDqcG,"Вороны","Я живой","Нервы",2013-11-12,240000,49,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","ГРУППА НЕРВЫ",0.445,0.754,11,-4.6,0,0.0857,0.336,0,0.117,0.218,167.618,4
spotify:track:46tUEN0dIhVxYbOgxCvkF4,"Селфхарм","Молитвы. Анекдоты. Тосты.","Монеточка",2024-05-24,188415,56,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","M2",0.708,0.643,8,-8.92,0,0.0481,0.171,0,0.0593,0.94,110.049,4
spotify:track:062l4eq0DRJ28ZeobzF0Lz,"Кис Кис Кис","Молитвы. Анекдоты. Тосты.","Монеточка",2024-05-24,162037,52,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","M2",0.793,0.644,10,-7.077,0,0.313,0.379,0,0.49,0.939,89.006,4
spotify:track:2dP6OPSTXIFHiZB5xzB53R,"Мерси","SUPERNOVA","MellSher;5opka",2024-09-20,145573,32,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.78,0.673,1,-5.871,1,0.0412,0.23,0,0.18,0.646,122.047,4
spotify:track:0wpkj8A7T1CjIul0XQtkqK,"Молодість","Cassette","SadSvit",2021-12-13,150384,54,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк","Independent",0.553,0.833,7,-6.361,1,0.0395,0.0496,0.723,0.121,0.661,173.989,4
spotify:track:7y5xbT9ia7I9XLZAIXTFne,"Все мои друзья","Часть чего-то большего","Валентин Стрыкало",2013-10-20,160040,55,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Валентин Стрыкало",0.539,0.921,0,-3.644,1,0.0922,0.0143,0,0.1,0.622,147.992,4
spotify:track:2zwC5ILW4sf0YX9oeb4xD1,"Кайфоград","Любимые Песни Настоящих Людей","Слава КПСС",2023-09-22,153600,42,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Ренессанс",0.546,0.924,7,-5.567,1,0.117,0.211,0,0.209,0.171,199.957,4
spotify:track:1kbxmE1pg3hxNtdDRgdQQO,"ракушки и ракушки","ракушки и ракушки","mzlff",2024-03-22,127058,33,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.552,0.648,3,-6.821,1,0.0451,0.731,0.0000324,0.569,0.776,84.942,4
spotify:track:5bkfPKnHLi6AUP3fJA5Xf5,"Вселенная бесконечна?","Новый альбом","Noize MC",2012-03-30,260560,56,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Noize MC",0.545,0.901,0,-2.996,1,0.0933,0.0107,0.00288,0.274,0.465,116.777,4
spotify:track:4Ro7ibQ26RgUVnHVmQXsWC,"поровну","светлая сторона","mzlff",2024-10-11,136082,43,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.464,0.888,0,-3.692,1,0.342,0.018,0,0.523,0.776,193.448,4
spotify:track:0tFWPeH8kjUffXXIliWk0Y,"в пряничном домике","светлая сторона","mzlff",2024-10-11,172584,47,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.668,0.849,1,-2.966,1,0.299,0.219,0,0.318,0.913,178.074,4
spotify:track:0C16vddMJaDzcP7kOBSgFK,"всем вернётся","светлая сторона","mzlff",2024-10-11,147000,35,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.723,0.81,1,-5.583,1,0.0943,0.0766,0,0.0895,0.794,100.023,4
spotify:track:1aVxCzxcUPjmSywzxZfxKr,"Пятнистый ягуар","SUPERNOVA","MellSher;5opka",2024-09-20,135737,23,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.758,0.69,6,-6.986,0,0.0479,0.263,0.00000376,0.116,0.428,121.951,4
spotify:track:5qeMw4IFEeNQbIJzX1Ee23,"почемучка","светлая сторона","mzlff;Екатерина Яшникова",2024-10-11,145882,33,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.717,0.728,4,-5.648,1,0.0384,0.194,0.00000324,0.342,0.355,102.006,4
spotify:track:6xldZlOBvVzDXdqQNyL9RK,"x2","Такова жизнь","СТИНТ;qwiza",2024-10-16,163764,26,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.559,0.82,1,-5.163,1,0.149,0.0439,0,0.354,0.486,170.08,4
spotify:track:63LnfwtzVjnBSnlZh07xhf,"Армагеддон","Такова жизнь","СТИНТ",2024-10-16,175058,37,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.405,0.626,0,-6.208,1,0.0372,0.048,0.0000164,0.075,0.124,169.805,4
spotify:track:1fTxttnE4iac3xlv4tqbI5,"Даша","Такова жизнь","СТИНТ",2024-10-16,159157,28,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.423,0.816,2,-4.719,1,0.0451,0.0398,0,0.0622,0.564,189.737,4
spotify:track:4KmZIRax2ilulWS7N3eNFL,"Гриша","Такова жизнь","СТИНТ",2024-10-16,161142,24,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.585,0.808,1,-5.024,0,0.0463,0.0213,0,0.127,0.605,140.043,4
spotify:track:2qGURS7y8zM7STkxOLgnWO,"Небо","Небо","SadSvit",2022-01-30,219847,54,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк","Independent",0.539,0.79,6,-4.386,0,0.0273,0.134,0.84,0.109,0.606,89.985,4
spotify:track:7Itpc8R7jDH78967vhinGd,"Пам'ятай свій дім","Неонова мрія","SadSvit",2023-02-17,174230,46,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк","Svit music",0.563,0.788,8,-8.066,1,0.0379,0.0000825,0.609,0.822,0.523,159.995,4
spotify:track:5YVMIdhndE8ggxqqbLIO2s,"Прощавай","Cassette","SadSvit;Kuaskio",2021-12-13,146894,47,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк","Independent",0.471,0.808,6,-4.945,1,0.041,0.00809,0.813,0.563,0.511,160.02,4
spotify:track:3vLBwxJ12msUUXruqIbYN1,"сейв","светлая сторона","mzlff",2024-10-11,183529,38,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.614,0.837,7,-4.039,1,0.0677,0.0206,0,0.102,0.721,170.172,4
spotify:track:66oomSwNkTqcn0fgigMjTH,"кладбище спасательных кругов","светлая сторона","mzlff",2024-10-11,181818,35,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.735,0.834,0,-4.818,0,0.0868,0.134,0.0000555,0.0839,0.078,131.957,4
spotify:track:7KCbbYBfgQGb2MxrVAxJdE,"мои маленькие кошмары","светлая сторона","mzlff",2024-10-11,262333,39,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.47,0.743,0,-5.845,0,0.117,0.129,0.0000016,0.22,0.218,89.773,4
spotify:track:0sKNj6lpKL9NjoGNocPCXg,"Сен-Тропе","Головоломка","5opka",2024-10-29,157152,24,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.612,0.609,7,-5.283,1,0.265,0.717,0,0.237,0.267,81.004,4
spotify:track:7EzI0Gln2ao3ZyQ7GstXko,"Было лучше","Головоломка","5opka",2024-10-29,160909,20,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.524,0.659,9,-6.942,1,0.403,0.0312,0,0.301,0.143,109.32,4
spotify:track:28vszPH3mBSoYOSmYSk4Ul,"Катафалка","Любимые Песни Настоящих Людей","Слава КПСС",2023-09-22,160500,41,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Ренессанс",0.582,0.949,10,-6.123,1,0.0435,0.0121,0.00706,0.388,0.902,160.026,4
spotify:track:10FGeCWU5Fat4hxuN3uidG,"Я не умею улыбаться","ANTIWRLD","CMH",2023-02-17,117000,39,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","CMH",0.567,0.94,2,-5.73,0,0.0363,0.0223,0.669,0.29,0.801,160.132,4
spotify:track:2QxekHjOYDnzNO5w8hu2D9,"Empty Out Your Pockets","The Party Never Ends 2.0","Juice WRLD",2024-11-30,135653,74,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","Grade A Productions/Interscope Records",0.74,0.718,8,-6.278,0,0.133,0.329,0,0.38,0.345,91.929,4
spotify:track:4H15QMzixtVgXvaLPzXN3V,"Демоны","Любовь, аддикция и марафоны","Три дня дождя",2020-02-21,204923,54,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Три дня дождя",0.476,0.877,7,-2.985,1,0.0369,0.000873,0.0437,0.372,0.345,147.986,4
spotify:track:7AuYlke4foydiCbZbqS5JP,"КРАСНЫЙ ФЛАГ","ALISHER","MORGENSHTERN",2025-02-14,146282,55,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","ALISHER",0.642,0.789,0,-6.13,1,0.0642,0.23,0,0.478,0.149,135.903,4
spotify:track:5rELQYNJgj4btlKsA47hiR,"ДОМ (Лондон, Прага, Ницца)","ALISHER","MORGENSHTERN",2025-02-14,153595,57,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","ALISHER",0.689,0.659,3,-5.887,0,0.041,0.0107,0,0.0833,0.793,133.958,4
spotify:track:1SUguUEQfQokc535Ye7ttR,"ПОВОД","ALISHER","MORGENSHTERN",2025-02-14,153250,59,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","ALISHER",0.753,0.622,1,-4.229,1,0.0662,0.0689,0,0.177,0.637,130.101,4
spotify:track:6r2RYgy19zpPwVsk5pHskG,"АНТИДЕПРЕССАНТЫ","ALISHER","MORGENSHTERN",2025-02-14,152975,52,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","ALISHER",0.622,0.617,10,-5.95,0,0.041,0.025,0,0.115,0.231,136.133,4
spotify:track:31DoKPoVBMXfPcrlb44gF0,"ПУСТОЙ ВОКЗАЛ","ALISHER","MORGENSHTERN",2025-02-14,170334,54,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","ALISHER",0.664,0.647,0,-6.147,1,0.0318,0.325,0,0.242,0.327,94.065,4
spotify:track:3DGsHO1Y3QCg87T6dAnEFU,"КОГДА Я УМРУ","KILL THIS ALBUM","CMH;МУККА",2025-01-24,118666,38,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","KOALA MUSIC",0.508,0.944,0,-4.341,1,0.05,0.0509,0,0.34,0.362,90.021,4
spotify:track:0HNLjBPwlaVPvd1evLmrWp,"Я справлюсь сам","В светлую жизнь","MellSher",2025-05-02,159918,1,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.752,0.625,10,-4.771,1,0.0468,0.067,0,0.182,0.405,131.046,4
spotify:track:0Xf3uooHdubSjQycMFL092,"Россия42","Россия42","Слава КПСС;5opka",2025-05-02,159888,6,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.805,0.747,2,-6.414,1,0.336,0.1,0,0.372,0.356,96.558,4
spotify:track:0hta2Lb2zKJ7kEnAEZEE3G,"Nope your too late i already died","suburban daredevil","wifiskeleton;i wanna be a jack-o-lantern",2024-10-22,90067,88,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","9th St. / Hallwood",0.704,0.597,4,-10.458,0,0.036,0.105,0.00835,0.264,0.978,119.993,4
spotify:track:5v4F0s9YYrMs9UhQj1rRXC,"Когда ты сломан","Россия34","Слава КПСС;ЮГ 404",2024-10-18,113710,31,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence, АНТИХАЙП",0.785,0.798,7,-6.873,0,0.0516,0.16,0.0000194,0.204,0.497,103.951,4
spotify:track:5QlDnpzcdJdVnSJfUYS6cP,"Я остаюсь","Россия34","Слава КПСС",2024-10-18,158356,32,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence, АНТИХАЙП",0.632,0.768,4,-6.228,0,0.224,0.0733,0,0.1,0.321,97.171,4
spotify:track:1geEunKfdAxM9Y9UmDmQdu,"Мне стыдно жить","Россия34","Слава КПСС",2024-10-18,190000,36,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence, АНТИХАЙП",0.768,0.733,9,-6.608,1,0.172,0.272,0.000122,0.0883,0.459,143.01,4
spotify:track:1SPxHw8GDXOwY8cBcBM8K8,"Деньги и Бог","Россия34","Слава КПСС",2024-10-18,300000,28,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence, АНТИХАЙП",0.476,0.708,8,-8.44,0,0.198,0.0926,0.000343,0.255,0.194,102.902,4
spotify:track:4Rr5h7EMlCiTzm0izPEWrq,"Нас делают травмы","Россия34","Слава КПСС",2024-10-18,170904,29,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence, АНТИХАЙП",0.562,0.688,5,-7.837,0,0.244,0.208,0,0.36,0.349,96.923,4
spotify:track:2x41NYjqXQJjgkGSr4q95h,"Кладбище самолетов","Часть чего-то большего","Валентин Стрыкало",2013-10-20,352191,53,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Валентин Стрыкало",0.69,0.591,7,-6.225,1,0.0314,0.0381,0.000261,0.0888,0.293,126.914,4
spotify:track:5U6sM9kRxOJ2dXPyUT4w7l,"засыпай","Третья жизнь","ssshhhiiittt!",2020-11-08,247678,45,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк","ssshhhiiittt!",0.521,0.838,8,-6.754,0,0.0409,0.00684,0.00000549,0.0964,0.39,103.951,4
spotify:track:74OEOEajONXSnfoincxrU9,"Я вытащу тебя со дна","Прессвятой попс","KSB muzic",2024-06-04,179076,51,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.561,0.939,7,-2.569,1,0.0663,0.0351,0,0.188,0.394,106.911,4
spotify:track:1Ykpva7coNHz6R7HsrlIRU,"Подментованный кот","Подментованный кот","Валентин Дядька",2022-07-29,169756,30,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Валентин Дядька",0.778,0.619,9,-6.636,0,0.17,0.0451,0.00136,0.13,0.41,82.005,4
spotify:track:4RKCBNmOi9NmwU2EB4ENrS,"Ради детей","Россия24","Слава КПСС",2024-12-13,179313,30,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence, АНТИХАЙП",0.758,0.679,1,-7.893,1,0.268,0.00158,0.000336,0.341,0.171,142.006,4
spotify:track:1CcBCOgF1ozUWGOTTAeEZF,"FreeRioTypeIntro (RZT 3.0 Diss)","Россия24","Слава КПСС",2024-12-13,283491,27,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence, АНТИХАЙП",0.465,0.532,8,-9.345,1,0.355,0.00888,0,0.129,0.0439,80.227,4
spotify:track:5EMnEhYAcZe1rxw3XxesYq,"День отца","Цвет времени","ЩЕНКИ",2019-04-11,163037,41,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","We are communa",0.493,0.632,1,-11.329,1,0.0886,0.00165,0.133,0.11,0.406,200.07,4
spotify:track:1hLaC9kYnDX3kgMhwI6arW,"Извини, сегодня праздник","Извини, сегодня праздник","СЕРЕГА ПИРАТ",2021-07-09,198642,40,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Союз Мьюзик",0.508,0.701,8,-9.061,1,0.0492,0.0278,0,0.0993,0.474,161.025,4
spotify:track:629DixmZGHc7ILtEntuiWE,"LUNCH","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,179586,82,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom/Interscope Records",0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,4
spotify:track:6dOtVTDdiauQNBQEDOtlAB,"BIRDS OF A FEATHER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,210373,94,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom/Interscope Records",0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
spotify:track:6fPan2saHdFaIHuTSatORv,"L’AMOUR DE MA VIE","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,333986,80,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom/Interscope Records",0.467,0.392,9,-9.355,1,0.0908,0.2,0.0174,0.106,0.313,145.104,4
spotify:track:4SSnFejRGlZikf02HLewEF,"bury a friend","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,193143,74,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom/Interscope Records",0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4
spotify:track:3XF5xLJHOQQRbWya6hBp7d,"you should see me in a crown","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,180952,75,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom/Interscope Records",0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,4
spotify:track:7uX3gufAoBVqKVoD3dBLLD,"&burn (with Vince Staples)","&burn (with Vince Staples)","Billie Eilish;Vince Staples",2017-12-15,179015,55,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom",0.776,0.379,9,-9.351,0,0.331,0.213,0.00175,0.0969,0.346,82.531,4
spotify:track:6IRdLKIyS4p7XNiP8r6rsx,"all the good girls go to hell","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,168839,72,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Darkroom/Interscope Records",0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,4
spotify:track:5G2f63n7IPVPPjfNIGih7Q,"Taste","Short n' Sweet","Sabrina Carpenter",2024-08-23,157279,87,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4
spotify:track:6dgUya35uo964z7GZXM07g,"Nonsense","emails i can't send","Sabrina Carpenter",2022-07-15,163648,84,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.74,0.697,8,-4.912,1,0.034,0.0268,0,0.224,0.732,138.992,4
spotify:track:2Zo1PcszsT9WQ0ANntJbID,"Feather","emails i can’t send fwd:","Sabrina Carpenter",2023-03-17,185552,82,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.791,0.694,6,-4.332,0,0.0335,0.0736,0.00000175,0.0958,0.826,123.508,4
spotify:track:2HRqTpkrJO5ggZyyK6NPWz,"Espresso","Short n' Sweet","Sabrina Carpenter",2024-08-23,175459,86,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.699,0.776,0,-5.282,1,0.0293,0.131,0.00000536,0.205,0.708,103.963,4
spotify:track:1zhvxTuSha22nsUT5Nw8gE,"15 Minutes","Short n' Sweet (Deluxe)","Sabrina Carpenter",2025-02-14,191519,78,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.581,0.888,7,-3.795,1,0.0714,0.00946,0,0.308,0.731,132.002,4
spotify:track:59tskctgqUmjCWAwhzYAFm,"Looking at Me","Singular Act II","Sabrina Carpenter",2019-07-19,181120,76,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Hollywood Records",0.681,0.798,2,-4.367,1,0.0375,0.00398,0.00000511,0.0542,0.516,105.99,4
spotify:track:3WVhkjB7Y4xFruqoCAajBb,"Sue Me","Singular Act I","Sabrina Carpenter",2018-11-09,179226,67,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Hollywood Records",0.46,0.809,6,-5.415,1,0.326,0.0422,0.0000504,0.138,0.609,157.184,4
spotify:track:102YUQbYmwdBXS7jwamI90,"Good Graces","Short n' Sweet","Sabrina Carpenter",2024-08-23,185265,79,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.758,0.759,5,-5.315,1,0.0479,0.329,0.00000396,0.144,0.732,126.012,4
spotify:track:6n05BgVkxxz2k5ICZYa2PH,"Fast Times","emails i can't send","Sabrina Carpenter",2022-07-15,174539,67,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.721,0.666,1,-4.699,0,0.0408,0.0687,0,0.045,0.739,132.465,4
spotify:track:03B2SfXuvDh1m9F4tqrX07,"Skin","Skin","Sabrina Carpenter",2021-01-22,177500,64,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.557,0.457,7,-5.372,1,0.0335,0.428,0,0.0567,0.328,105.918,4
spotify:track:34qaGPDvfWqp3F4iD5nGhf,"You Need Me Now? (feat. Sabrina Carpenter)","I'M DOING IT AGAIN BABY!","girl in red;Sabrina Carpenter",2024-04-12,186377,62,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"bedroom pop","Columbia",0.543,0.854,7,-4.4,0,0.172,0.00397,0,0.0335,0.644,144.037,4
spotify:track:5KeI897tZgjezHKvxlaOaR,"Nonsense - Sped Up Version","Nonsense (Sped Up Version)","Sabrina Carpenter",2022-11-14,137514,55,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Island Records",0.541,0.841,11,-2.493,1,0.147,0.0309,0,0.599,0.658,165.882,4
spotify:track:0RUTnY2B3s05fZuCHsNaUP,"Alien","Alien","Sabrina Carpenter;Jonas Blue",2018-03-16,174840,55,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"тропикал-хаус","Hollywood Records",0.72,0.659,10,-4.727,0,0.0403,0.0588,0,0.0662,0.567,105.955,4
